Storrie Severity,Chips Severity,plot num,plot,Spp,dist,azim,dbh,snag_stump  diam,per live crown,snag class,fire hist,live emer ht
1,1,4,1.1.4,QUKE,6.3,105,11.6,0,2,,SSSC,
1,1,4,1.1.4,QUKE,6.4,108,19,0,15,,SSSC,
1,1,4,1.1.4,QUKE,7.1,156,24.2,0,30,,SSSC,
1,1,4,1.1.4,QUKE,7.2,154,22.1,0,30,,SSSC,
1,1,4,1.1.4,QUKE,8.3,282,12,0,10,,SSSC,
1,1,4,1.1.4,QUKE,8.5,46,14.3,0,45,,SSSC,
1,1,4,1.1.4,QUKE,8.5,43,19.2,0,40,,SSSC,
1,1,4,1.1.4,QUKE,8.6,145,15.3,0,10,,SSSC,
1,1,4,1.1.4,QUKE,8.8,155,5.1,0,10,,SSSC,
1,1,4,1.1.4,QUKE,9.3,43,38.2,0,40,,SSSC,
1,1,4,1.1.4,QUKE,9.4,275,17,0,15,,SSSC,
1,1,4,1.1.4,QUKE,9.6,281,16.4,0,5,,SSSC,
1,1,4,1.1.4,QUKE,9.7,290,15.9,0,15,,SSSC,
1,1,4,1.1.4,QUKE,9.8,38,45.9,0,50,,SSSC,
1,1,4,1.1.4,QUKE,9.8,154,24.4,0,20,,SSSC,
1,1,4,1.1.4,QUKE,9.8,140,18.9,0,15,,SSSC,
1,1,4,1.1.4,QUKE,10,283,13.4,0,10,,SSSC,
1,1,4,1.1.4,QUKE,10.3,290,15.5,0,20,,SSSC,
1,1,4,1.1.4,QUKE,10.5,37,41.9,0,35,,SSSC,
1,1,4,1.1.4,QUKE,10.5,295,16.8,0,15,,SSSC,
1,1,4,1.1.4,QUKE,10.7,290,18.9,0,20,,SSSC,
1,1,4,1.1.4,QUKE,10.7,285,12.5,0,25,,SSSC,
1,1,4,1.1.4,QUKE,10.9,295,18,0,20,,SSSC,
1,1,4,1.1.4,QUKE,11,157,11.8,0,1,,SSSC,
1,1,4,1.1.4,QUKE,11.1,33,35.5,0,15,,SSSC,
1,1,4,1.1.4,QUKE,11.3,150,18.5,0,30,,SSSC,
1,1,4,1.1.4,QUKE,11.5,18,9.6,0,10,,SSSC,
1,1,4,1.1.4,QUKE,5.5,94,,5.8,,5,U,
1,1,4,1.1.4,QUKE,,,,5.9,,STUMP,U,
1,1,4,1.1.4,QUKE,,,,6.8,,STUMP,U,
1,1,4,1.1.4,QUKE,,,,6.9,,STUMP,U,
1,1,4,1.1.4,QUKE,,,,7,,STUMP,U,
1,1,4,1.1.4,QUKE,4.3,94,,8,,5,U,
1,1,4,1.1.4,QUKE,6.4,152,,8.8,,5,U,
1,1,4,1.1.4,QUKE,11.3,16,,8.8,,5,U,
1,1,4,1.1.4,QUKE,11.2,150,,8.9,,5,U,
1,1,4,1.1.4,QUKE,3.2,108,,9.7,,4,U,
1,1,4,1.1.4,QUKE,9.7,278,,10.9,,5,U,
1,1,4,1.1.4,QUKE,8.5,46,,11,,6,U,
1,1,4,1.1.4,QUKE,8.9,281,,11.1,,5,U,
1,1,4,1.1.4,QUKE,5,83,,11.2,,5,U,
1,1,4,1.1.4,QUKE,10.2,157,,11.2,,5,U,
1,1,4,1.1.4,QUKE,8.5,46,,12,,5,U,
1,1,4,1.1.4,QUKE,8.9,38,,12,,4,U,
1,1,4,1.1.4,QUKE,6.1,102,,13,,3,U,
1,1,4,1.1.4,QUKE,11.3,20,,13.1,,4,U,
1,1,4,1.1.4,QUKE,10,145,,13.5,,5,U,
1,1,4,1.1.4,QUKE,5.4,111,,16,,4,U,
1,1,4,1.1.4,QUKE,8.7,273,,17.2,,5,U,
1,1,4,1.1.4,QUKE,9.4,282,,17.3,,4,U,
1,1,4,1.1.4,QUKE,5.5,105,,17.9,,5,U,
1,1,4,1.1.4,QUKE,9,157,,20.5,,4,U,
1,1,4,1.1.4,QUKE,9,290,,23.2,,4,U,
1,1,4,1.1.4,QUKE,11.3,37,,25.3,,6,U,
1,1,4,1.1.4,QUKE,11.1,172,,25.5,,5,U,
1,2,1,1.2.1,ABCO,,,,15.5,,STUMP,SSKC,
1,2,1,1.2.1,ABCO,10.1,349,,17.3,,3,SSKC,
1,2,1,1.2.1,ABCO,7.8,360,,27.9,,3,SSKC,
1,2,1,1.2.1,ABCO,6,353,18.7,0,55,,SSSC,
1,2,1,1.2.1,ABCO,9.7,299,40.3,0,30,,SSSC,
1,2,1,1.2.1,ABCO,10.3,9,29.7,0,30,,SSSC,
1,2,1,1.2.1,ABCO,11.5,239,55.7,0,65,,SSSC,
1,2,1,1.2.1,ABCO,11.8,163,20.2,0,20,,SSSC,
1,2,1,1.2.1,CADE,7.9,56,,14,,3,SSKC,
1,2,1,1.2.1,CADE,8.5,351,24.1,0,15,,SSSC,
1,2,1,1.2.1,CADE,9.4,83,26.6,0,30,,SSSC,
1,2,1,1.2.1,CADE,10.4,81,21,0,45,,SSSC,
1,2,1,1.2.1,CADE,10.6,67,22.9,0,20,,SSSC,
1,2,1,1.2.1,CADE,10.6,67,5.1,0,5,,SSSC,
1,2,1,1.2.1,PILA,,,,19,,STUMP,SSKC,
1,2,1,1.2.1,PIMO,9.2,278,96.5,0,40,,SSSC,
1,2,1,1.2.1,PIPO,8.4,95,28.9,0,40,,SSSC,
1,2,1,1.2.1,PSME,,,,21,,STUMP,SSKC,
1,2,1,1.2.1,PSME,4.5,37,,24.2,,3,SSKC,
1,2,1,1.2.1,PSME,4,69,8.4,0,20,,SSSC,
1,2,1,1.2.1,PSME,4.4,67,13,0,45,,SSSC,
1,2,1,1.2.1,PSME,4.8,5,28.1,0,25,,SSSC,
1,2,1,1.2.1,PSME,4.8,353,43.5,0,30,,SSSC,
1,2,1,1.2.1,PSME,5.2,71,50.6,0,55,,SSSC,
1,2,1,1.2.1,PSME,6,52,39.5,0,35,,SSSC,
1,2,1,1.2.1,PSME,7.2,293,48.5,0,35, ,SSSC,
1,2,1,1.2.1,PSME,8.5,340,56,0,40,,SSSC,
1,2,1,1.2.1,PSME,,,,24,,STUMP,U,
1,2,1,1.2.1,QUKE,3.9,69,12.4,0,10,,SSSC,
1,2,1,1.2.1,QUKE,6.1,218,21.9,0,30,,SSSC,
1,2,1,1.2.1,QUKE,7.3,201,18.3,0,20,,SSSC,
1,2,1,1.2.1,QUKE,8.1,239,25.4,0,30,,SSSC,
1,2,1,1.2.1,QUKE,8.2,219,19.5,0,25,,SSSC,
1,2,1,1.2.1,QUKE,8.9,220,18.8,0,20,,SSSC,
1,2,1,1.2.1,QUKE,9.5,224,17.5,0,15,,SSSC,
1,2,1,1.2.1,QUKE,,,,31,,STUMP,U,
1,2,1,1.2.1,QUKE,,,,44,,STUMP,U,
1,2,2,1.2.2,ABCO,10.2,352,,8,,3,SSKC,
1,2,2,1.2.2,ABCO,3.4,36,,19,,3,SSKC,
1,2,2,1.2.2,ABCO,4,227,16.1,0,40,,SSSC,
1,2,2,1.2.2,ABCO,5,227,9.5,0,35,,SSSC,
1,2,2,1.2.2,ABCO,5.9,254,7.7,0,50,,SSSC,
1,2,2,1.2.2,ABCO,7.5,251,10.5,0,30,,SSSC,
1,2,2,1.2.2,ABCO,9.1,240,40.2,0,25,,SSSC,
1,2,2,1.2.2,ABCO,9.1,280,22.8,0,50,,SSSC,
1,2,2,1.2.2,ABCO,9.3,229,76.7,0,40,,SSSC,
1,2,2,1.2.2,ABCO,9.6,133,9.5,0,45,,SSSC,
1,2,2,1.2.2,ABCO,9.8,15,19.2,0,4,,SSSC,
1,2,2,1.2.2,ABCO,10.8,296,17.2,0,40,,SSSC,
1,2,2,1.2.2,ABCO,10.8,15,6,0,30,,SSSC,
1,2,2,1.2.2,ABCO,10.8,27,6.5,0,30,,SSSC,
1,2,2,1.2.2,ABCO,10.9,345,9.6,0,50,,SSSC,
1,2,2,1.2.2,ABCO,10.9,21,5.5,0,30,,SSSC,
1,2,2,1.2.2,ABCO,11,24,4.9,0,30,,SSSC,
1,2,2,1.2.2,ABCO,11.1,24,10,0,,,SSSC,
1,2,2,1.2.2,CADE,9.5,128,,17,,3,SSKC,
1,2,2,1.2.2,PIMO,3.4,66,36.5,0,25,,SSSC,
1,2,2,1.2.2,PIMO,7.2,24,37.1,0,30,,SSSC,
1,2,2,1.2.2,PIMO,11.1,287,13.5,0,20,,SSSC,
1,2,2,1.2.2,PSME,3.9,294,12,0,70,,SSSC,
1,2,2,1.2.2,PSME,4,280,13.5,0,70,,SSSC,
1,2,2,1.2.2,PSME,4.6,58,54.5,0,60,,SSSC,
1,2,2,1.2.2,PSME,5.3,306,23,0,50,,SSSC,
1,2,2,1.2.2,PSME,5.6,225,10.3,0,55, ,SSSC,
1,2,2,1.2.2,PSME,9.6,62,76.8,0,65,,SSSC,
1,2,2,1.2.2,PSME,10.6,354,8.3,0,25,,SSSC,
1,2,2,1.2.2,QUKE,9.3,13,,13.5,,6,KC,
1,2,2,1.2.2,QUKE,4.9,15,,41.4,,5,KC,
1,2,2,1.2.2,QUKE,3,64,26.5,0,35,,SSSC,
1,2,2,1.2.2,QUKE,6.2,220,33.3,0,50,,SSSC,
1,2,2,1.2.2,QUKE,8.9,13,22.9,0,20,,SSSC,
1,2,2,1.2.2,QUKE,9.1,344,22.2,0,10,,SSSC,
1,2,2,1.2.2,QUKE,9.4,342,19.7,0,1,,SSSC,
1,2,2,1.2.2,QUKE,9.4,347,19.4,0,15,,SSSC,
1,2,2,1.2.2,QUKE,9.5,234,28.8,0,25,,SSSC,
1,2,2,1.2.2,QUKE,9.8,136,30.7,0,25,,SSSC,
1,2,2,1.2.2,QUKE,11,91,26.5,0,15,,SSSC,
1,2,2,1.2.2,QUKE,11.1,282,23.8,0,40,,SSSC,
1,2,3,1.2.3,ABCO,8.5,312,,9.2,,3,KSKC,
1,2,3,1.2.3,ABCO,0.7,210,,9,,3,SSKC,
1,2,3,1.2.3,ABCO,0.6,200,,9.9,,3,SSKC,
1,2,3,1.2.3,ABCO,0.9,310,8.3,0,15,,SSSC,
1,2,3,1.2.3,ABCO,1.9,11,6.8,0,25,,SSSC,
1,2,3,1.2.3,ABCO,2,57,16.7,0,40,,SSSC,
1,2,3,1.2.3,ABCO,3.4,300,9.7,0,20,,SSSC,
1,2,3,1.2.3,ABCO,4.3,284,21.4,0,35,,SSSC,
1,2,3,1.2.3,ABCO,5.7,267,9.6,0,35,,SSSC,
1,2,3,1.2.3,ABCO,6.8,190,6.4,0,35,,SSSC,
1,2,3,1.2.3,ABCO,7.3,26,31.7,0,40,,SSSC,
1,2,3,1.2.3,ABCO,7.5,318,21.5,0,40,,SSSC,
1,2,3,1.2.3,ABCO,7.7,113,11.1,0,50,,SSSC,
1,2,3,1.2.3,ABCO,8,306,4.3,0,35,,SSSC,
1,2,3,1.2.3,ABCO,9,180,21.5,0,55,,SSSC,
1,2,3,1.2.3,ABCO,10.7,289,5,0,25,,SSSC,
1,2,3,1.2.3,ABCO,11.2,219,21.1,0,25,,SSSC,
1,2,3,1.2.3,ABCO,11.2,231,21,0,30,,SSSC,
1,2,3,1.2.3,ABCO,11.6,137,25.1,0,35,,SSSC,
1,2,3,1.2.3,ABCO,11.7,282,5.8,0,25,,SSSC,
1,2,3,1.2.3,ABCO,3.4,165,,7.5,,3,U,
1,2,3,1.2.3,PIMO,10.7,292,,9.5,,3,SSKC,
1,2,3,1.2.3,PIPO,3.9,304,,17,,3,SSKC,
1,2,3,1.2.3,PIPO,,,,17.8,,STUMP,SSKC,
1,2,3,1.2.3,PIPO,8,269,34.9,0,35, ,SSSC,
1,2,3,1.2.3,PSME,2.7,166,6.1,0,35,,SSSC,
1,2,3,1.2.3,PSME,5.1,312,41.9,0,45,,SSSC,
1,2,3,1.2.3,PSME,8.1,95,38.5,0,70,,SSSC,
1,2,3,1.2.3,PSME,8.3,290,11.1,0,40,,SSSC,
1,2,3,1.2.3,QUKE,,,,12,,STUMP,KC,
1,2,3,1.2.3,QUKE,6.5,341,,16,,4,KC,
1,2,3,1.2.3,QUKE,8.7,76,,16.5,,4,KC,
1,2,3,1.2.3,QUKE,5.4,345,,20.4,,4,KC,
1,2,3,1.2.3,QUKE,7.5,347,,34,,4,KC,
1,2,3,1.2.3,QUKE,7.6,350,,35.8,,4,KC,
1,2,3,1.2.3,QUKE,9.9,32,,66,,7,KC,
1,2,3,1.2.3,QUKE,1.5,180,15.8,0,35,,SSSC,
1,2,3,1.2.3,QUKE,1.8,165,19,0,40,,SSSC,
1,2,3,1.2.3,QUKE,2.5,70,20,0,20,,SSSC,
1,2,3,1.2.3,QUKE,2.6,177,17,0,40,,SSSC,
1,2,3,1.2.3,QUKE,2.9,172,11.9,0,35,,SSSC,
1,2,3,1.2.3,QUKE,3,306,25.1,0,30,,SSSC,
1,2,3,1.2.3,QUKE,6.1,200,11.4,0,25,,SSSC,
1,2,3,1.2.3,QUKE,6.3,127,16.8,0,20,,SSSC,
1,2,3,1.2.3,QUKE,6.9,195,18.4,0,35,,SSSC,
1,2,3,1.2.3,QUKE,7,309,22.1,0,35,,SSSC,
1,2,3,1.2.3,QUKE,7,311,16.1,0,5,,SSSC,
1,2,3,1.2.3,QUKE,8.3,95,27.3,0,25,,SSSC,
1,2,3,1.2.3,QUKE,8.5,309,18.4,0,50,,SSSC,
1,2,3,1.2.3,QUKE,8.5,73,18.7,0,45,,SSSC,
1,2,3,1.2.3,QUKE,9,234,12.4,0,15,,SSSC,
1,2,3,1.2.3,QUKE,10.9,126,10,0,5,,SSSC,
1,2,3,1.2.3,QUKE,11.4,300,16.2,0,40,,SSSC,
1,2,3,1.2.3,QUKE,11.6,56,18.5,0,35,,SSSC,
1,2,3,1.2.3,QUKE,11.7,129,14.8,0,15,,SSSC,
1,2,3,1.2.3,QUKE,5.8,125,,11,,4,U,
1,2,3,1.2.3,QUKE,,,,22,,STUMP,U,
1,2,3,1.2.3,QUKE,,,,34,,STUMP,U,
1,2,3,1.2.3,QUKE,,,,42.4,,STUMP,U,
1,2,4,1.2.4,ABCO,1.5,179,23.5,0,25,,SSSC,
1,2,4,1.2.4,PIPO,8.2,340,55,0,50,,SSSC,
1,2,4,1.2.4,PIPO,8.8,270,81,0,50, ,SSSC,
1,2,4,1.2.4,QUKE,3.8,105,34.2,0,45,,SSSC,
1,2,4,1.2.4,QUKE,8.4,137,38.5,0,50,,SSSC,
1,2,4,1.2.4,QUKE,10.8,144,31.3,0,15,,SSSC,
1,2,4,1.2.4,QUKE,11.1,360,26.1,0,40,,SSSC,
1,2,4,1.2.4,QUKE,11.1,144,20.3,0,40,,SSSC,
1,2,4,1.2.4,QUKE,11.4,140,24.5,0,35,,SSSC,
1,2,4,1.2.4,QUKE,11.5,356,38.5,0,50,,SSSC,
1,2,4,1.2.4,QUKE,11.5,77,34.5,0,50,,SSSC,
1,2,4,1.2.4,QUKE,,,,8.2,,STUMP,U,
1,2,4,1.2.4,QUKE,,,,9.5,,STUMP,U,
1,2,4,1.2.4,QUKE,,,,17,,STUMP,U,
1,2,4,1.2.4,QUKE,,,,25.5,,STUMP,U,
1,2,4,1.2.4,QUKE,,,,36,,STUMP,U,
1,2,4,1.2.4,QUKE,,,,55,,STUMP,U,
1,2,5,1.2.5,ABCO,9.8,8,,10,,3,SSKC,
1,2,5,1.2.5,ABCO,11.2,7,,10,,3,SSKC,
1,2,5,1.2.5,ABCO,4.8,303,,12.8,,3,SSKC,
1,2,5,1.2.5,ABCO,10.4,12,,21.5,,3,SSKC,
1,2,5,1.2.5,ABCO,11.1,9,,21.5,,3,SSKC,
1,2,5,1.2.5,ABCO,,,,25,,STUMP,SSKC,
1,2,5,1.2.5,ABCO,9.9,51,,30.3,,3,SSKC,2.5
1,2,5,1.2.5,ABCO,3.4,77,62.1,0,30,,SSSC,
1,2,5,1.2.5,ABCO,4.2,299,45.1,0,15,,SSSC,
1,2,5,1.2.5,ABCO,4.6,148,67.5,0,55,,SSSC,
1,2,5,1.2.5,ABCO,6.2,50,34.5,0,45,,SSSC,
1,2,5,1.2.5,ABCO,8.2,1,93.3,0,50,,SSSC,
1,2,5,1.2.5,ABCO,8.4,51,47.8,0,55,,SSSC,
1,2,5,1.2.5,ABCO,,,,56,,STUMP,U,
1,2,5,1.2.5,CADE,,,,3.2,,STUMP,KC,
1,2,5,1.2.5,PILA,,,,24,,STUMP,SSKC,
1,2,5,1.2.5,PIMO,,,,28,,STUMP,SSKC,
1,2,5,1.2.5,PIMO,6.3,42,56.5,0,40,,SSSC,
1,2,5,1.2.5,PIPO,10.5,167,,22.2,,3,SSKC,
1,2,5,1.2.5,PIPO,6.9,239,64.5,0,20,,SSSC,
1,2,5,1.2.5,PIPO,10.2,64,70,0,40,,SSSC,
1,2,5,1.2.5,PSME,10.2,287,142,0,55,,SSSC,
1,2,5,1.2.5,QUKE,4.1,246,,14.4,,3,KC,
1,2,5,1.2.5,QUKE,4.2,202,17.8,0,1,,SSSC,
1,2,5,1.2.5,QUKE,4.2,206,20,0,35,,SSSC,
1,2,6,1.2.6,ABCO,7.4,261,,5.5,,3,KC,
1,2,6,1.2.6,ABCO,10,87,,8.4,,3,SSKC,
1,2,6,1.2.6,ABCO,7,210,,10.2,,3,SSKC,
1,2,6,1.2.6,ABCO,10.5,200,,10.5,,3,SSKC,
1,2,6,1.2.6,ABCO,8.5,240,,15.6,,3,SSKC,
1,2,6,1.2.6,ABCO,2.6,330,7.5,0,85,,SSSC,
1,2,6,1.2.6,ABCO,6.7,261,10.5,0,40,,SSSC,
1,2,6,1.2.6,ABCO,9.4,87,12.3,0,35,,SSSC,
1,2,6,1.2.6,ABCO,10.8,316,13.9,0,55,,SSSC,
1,2,6,1.2.6,ABCO,11.1,306,15.8,0,55,,SSSC,
1,2,6,1.2.6,CADE,6.9,243,,7.5,,3,SSKC,
1,2,6,1.2.6,CADE,8.5,67,,9,,3,SSKC,
1,2,6,1.2.6,CADE,8.1,250,,13,,3,SSKC,
1,2,6,1.2.6,CADE,5,87,34.6,0,40,,SSSC,
1,2,6,1.2.6,CADE,5.2,150,3,0,25,,SSSC,
1,2,6,1.2.6,CADE,6.5,83,26.2,0,40,,SSSC,
1,2,6,1.2.6,CADE,7.9,303,10.4,0,35,,SSSC,
1,2,6,1.2.6,CADE,9.6,161,51.1,0,55,,SSSC,
1,2,6,1.2.6,CADE,10,318,4.5,0,45,,SSSC,
1,2,6,1.2.6,CADE,10.1,231,86.6,0,35,,SSSC,
1,2,6,1.2.6,CADE,11,111,12,0,15,,SSSC,
1,2,6,1.2.6,PIPO,,,,2,,STUMP,KC,
1,2,6,1.2.6,PIPO,,,,3.8,,STUMP,KC,
1,2,6,1.2.6,PIPO,5.6,251,,8.5,,3,SSKC,
1,2,6,1.2.6,PIPO,11.3,318,8.2,0,30,,SSSC,
1,2,6,1.2.6,PSME,,,,2,,STUMP,KC,
1,2,6,1.2.6,PSME,,,,3,,STUMP,KC,
1,2,6,1.2.6,PSME,,,,3.5,,STUMP,KC,
1,2,6,1.2.6,PSME,9.9,206,,6,,3,KC,
1,2,6,1.2.6,PSME,4.8,133,,7,,3,SSKC,
1,2,6,1.2.6,PSME,11.8,216,,7.2,,3,SSKC,
1,2,6,1.2.6,PSME,2,27,50.8,0,45,,SSSC,
1,2,6,1.2.6,PSME,3.9,173,2.8,0,35,,SSSC,
1,2,6,1.2.6,PSME,5,59,41.9,0,40,,SSSC,
1,2,6,1.2.6,PSME,6,147,4,0,85,,SSSC,
1,2,6,1.2.6,PSME,7.3,59,51.8,0,45,,SSSC,
1,2,6,1.2.6,PSME,7.6,147,9,0,85,,SSSC,
1,2,6,1.2.6,PSME,,,,108,,STUMP,U,
1,2,6,1.2.6,QUKE,,,,4,,STUMP,KC,
1,2,6,1.2.6,QUKE,11.4,104,,5.8,,4,KC,
1,2,6,1.2.6,QUKE,10.6,173,,9.7,,4,KC,
1,2,6,1.2.6,QUKE,2.9,330,4,0,15,,SSSC,
1,2,6,1.2.6,QUKE,5,153,12.5,0,40,,SSSC,
1,2,6,1.2.6,QUKE,5.3,333,12.5,0,45,,SSSC,
1,2,6,1.2.6,QUKE,6.2,305,6.5,0,30,,SSSC,
1,2,6,1.2.6,QUKE,6.2,305,9.5,0,40,,SSSC,
1,2,6,1.2.6,QUKE,6.3,59,50.5,0,15,,SSSC,
1,2,6,1.2.6,QUKE,7,340,8.5,0,40,,SSSC,
1,2,6,1.2.6,QUKE,7,340,9,0,40,,SSSC,
1,2,6,1.2.6,QUKE,7.9,275,12.7,0,55,,SSSC,
1,2,6,1.2.6,QUKE,8.4,303,13.6,0,30,,SSSC,
1,2,6,1.2.6,QUKE,9.5,92,23.5,0,40,,SSSC,
1,2,6,1.2.6,QUKE,9.9,315,24.2,0,60,,SSSC,
1,2,6,1.2.6,QUKE,10.1,301,10.5,0,35,,SSSC,
1,2,6,1.2.6,QUKE,11.1,161,9.2,0,5,,SSSC,
1,2,6,1.2.6,QUKE,7.9,275,,6.2,,5,U,
1,3,1,1.3.1,ABCO,,,,0.7,,STUMP,KC,
1,3,1,1.3.1,ABCO,,,,0.9,,STUMP,KC,
1,3,1,1.3.1,ABCO,,,,0.9,,STUMP,KC,
1,3,1,1.3.1,ABCO,,,,1.1,,STUMP,KC,
1,3,1,1.3.1,ABCO,,,,1.3,,STUMP,KC,
1,3,1,1.3.1,ABCO,,,,1.4,,STUMP,KC,
1,3,1,1.3.1,ABCO,,,,1.4,,STUMP,KC,
1,3,1,1.3.1,ABCO,,,,1.5,,STUMP,KC,
1,3,1,1.3.1,ABCO,,,,1.5,,STUMP,KC,
1,3,1,1.3.1,ABCO,,,,1.8,,STUMP,KC,
1,3,1,1.3.1,ABCO,,,,1.8,,STUMP,KC,
1,3,1,1.3.1,ABCO,,,,2.1,,STUMP,KC,
1,3,1,1.3.1,ABCO,,,,2.2,,STUMP,KC,
1,3,1,1.3.1,ABCO,,,,2.4,,STUMP,KC,
1,3,1,1.3.1,ABCO,,,,2.6,,STUMP,KC,
1,3,1,1.3.1,ABCO,,,,3.5,,STUMP,KC,
1,3,1,1.3.1,ABCO,2.3,91,,3.8,,3,KC,
1,3,1,1.3.1,ABCO,3.5,326,,6.8,,3,KC,
1,3,1,1.3.1,ABCO,,,,12.5,,STUMP,SSKC,
1,3,1,1.3.1,ABCO,4.6,317,,18.5,,4,SSKC,
1,3,1,1.3.1,ABCO,3.3,291,,21.9,,3BT,SSKC,
1,3,1,1.3.1,ABCO,9.5,250,,29.5,,3BT,SSKC,
1,3,1,1.3.1,ABCO,9.5,235,,82,15,,SSKC,
1,3,1,1.3.1,ABCO,10.5,170,28.6,0,5,,SSSC,0.8
1,3,1,1.3.1,ABCO,8.9,110,79.3,0,55,,SSSC,1.4
1,3,1,1.3.1,ABCO,8.1,65,29.3,0,75,,SSSC,1.6
1,3,1,1.3.1,CADE,4.1,337,,7.2,,3,SSKC,
1,3,1,1.3.1,CADE,8,155,,9.3,,4,SSKC,
1,3,1,1.3.1,CADE,5.7,180,,19.5,,3,SSKC,
1,3,1,1.3.1,CADE,4.9,158,,20.2,,3,SSKC,
1,3,1,1.3.1,CADE,5.5,161,,22.2,,3,SSKC,
1,3,1,1.3.1,CADE,6.1,326,,28.5,,3,SSKC,
1,3,1,1.3.1,CADE,3.3,335,,30.6,,3,SSKC,
1,3,1,1.3.1,CADE,10,263,,30.8,,3,SSKC,
1,3,1,1.3.1,CADE,3.4,316,,33.2,,3,SSKC,
1,3,1,1.3.1,CADE,4.2,337,,37.7,,3,SSKC,
1,3,1,1.3.1,CADE,2.4,93,16.9,0,10,,SSSC,1.5
1,3,1,1.3.1,CADE,9,134,15.3,0,15,,SSSC,2
1,3,1,1.3.1,PIPO,,,,0.7,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,0.8,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,0.9,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1.1,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1.1,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1.1,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1.2,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1.2,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1.2,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1.4,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1.4,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1.5,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1.5,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1.5,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1.7,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1.8,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1.8,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1.9,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,1.9,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,2,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,2,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,2,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,2,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,2,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,2,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,2.1,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,2.2,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,2.3,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,2.3,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,2.3,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,2.5,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,5,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,5.5,,STUMP,KC,
1,3,1,1.3.1,PIPO,,,,8.9,,STUMP,KC,
1,3,1,1.3.1,PIPO,10.7,17,21.1,0,25,,SSSC,1.9
1,3,1,1.3.1,QUKE,3.8,317,,0,,,CP,
1,3,1,1.3.1,QUKE,6.4,180,,0,,,CP,
1,3,1,1.3.1,QUKE,6.4,123,,0,,,CP,
1,3,1,1.3.1,QUKE,7.1,114,,0,,,SSKC,
1,3,1,1.3.1,QUKE,6.4,180,,33.3,,5,KC,
1,3,1,1.3.1,QUKE,7.1,114,,35.9,,4,KC,
1,3,1,1.3.1,QUKE,3.8,317,,41.5,,4,KC,
1,3,1,1.3.1,QUKE,6.4,123,37.8,0,15,,SSSC,1.8
1,3,2,1.3.2,ABCO,,,,2,,STUMP,KC,
1,3,2,1.3.2,ABCO,,,,2.5,,STUMP,KC,
1,3,2,1.3.2,ABCO,11.2,272,,9.7,,4,SSKC,
1,3,2,1.3.2,ABCO,10.9,237,,12.8,,4,SSKC,
1,3,2,1.3.2,ABCO,11.1,247,,13.5,,4,SSKC,
1,3,2,1.3.2,ABCO,11.5,301,,79.7,,3,SSKC,
1,3,2,1.3.2,PIPO,,,,2.7,,STUMP,KC,
1,3,2,1.3.2,PIPO,,,,2.9,,STUMP,KC,
1,3,2,1.3.2,PIPO,4.9,41,,46,,3,SSKC,
1,3,2,1.3.2,PIPO,7.4,25,49.5,0,35,,SSSC,1.8
1,3,2,1.3.2,PIPO,6.2,170,76.1,0,20,,SSSC,2.4
1,3,2,1.3.2,PSME,8.8,26,80.5,0,15,,SSSC,1.8
1,3,2,1.3.2,PSME,4.6,176,111,0,45,,SSSC,2.2
